,year,mileage,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
2353,2017,44998,2.1,0,0,0,1,1,0,0,0,22449
2354,2016,66500,2.1,0,0,0,1,1,0,0,0,17299
2355,2016,21040,1.6,0,0,0,1,1,0,0,0,17999
2356,2019,15195,2.0,0,0,0,1,1,0,0,0,25999
2357,2019,3251,2.0,0,0,0,1,1,0,0,0,27799
2358,2019,3070,1.6,1,0,0,0,1,0,0,0,26589
2359,2018,9136,1.5,1,0,0,0,0,0,0,1,23199
2360,2019,14005,2.0,0,0,0,1,1,0,0,0,20449
2361,2018,9366,2.1,1,0,0,0,1,0,0,0,26199
2362,2018,13053,2.0,0,0,0,1,1,0,0,0,19599
2363,2019,15458,2.0,0,0,0,1,1,0,0,0,23289
2364,2019,6612,1.5,1,0,0,0,0,0,0,1,25399
2365,2019,1000,1.5,0,0,0,1,0,0,0,1,27299
2366,2018,5234,2.0,0,0,0,1,1,0,0,0,28699
2367,2019,1000,2.0,0,0,0,1,1,0,0,0,31609
2368,2019,5500,2.0,0,0,0,1,0,0,0,1,26699
2369,2016,30385,2.1,1,0,0,0,1,0,0,0,24799
2370,2019,3780,2.0,0,0,0,1,0,0,0,1,27199
2371,2019,10037,2.1,0,0,0,1,1,0,0,0,20699
2372,2017,7978,2.1,0,0,0,1,1,0,0,0,23699
2373,2018,2684,1.5,0,0,0,1,0,0,0,1,21449
2374,2019,8473,2.0,0,0,0,1,1,0,0,0,30849
2375,2019,9962,3.0,0,0,0,1,0,0,0,1,46999
2376,2019,10452,2.0,0,0,0,1,1,0,0,0,28199
2377,2019,1211,1.6,0,0,0,1,1,0,0,0,27499
2378,2019,2905,2.0,0,0,0,1,1,0,0,0,29299
2379,2016,17000,2.1,1,0,0,0,1,0,0,0,19799
2380,2016,15000,2.1,0,0,0,1,1,0,0,0,20399
2381,2018,3640,2.0,0,0,0,1,0,0,0,1,23799
2382,2019,3358,2.0,0,0,0,1,1,0,0,0,31699
2383,2019,7031,2.0,0,0,0,1,1,0,0,0,30799
2384,2019,4885,2.0,0,0,0,1,1,0,0,0,31199
2385,2019,3435,1.5,0,0,0,1,0,0,0,1,34799
2386,2019,1282,4.0,0,0,0,1,0,0,0,1,68399
2387,2019,1000,2.0,1,0,0,0,1,0,0,0,31529
2388,2019,1000,1.5,1,0,0,0,0,0,0,1,35049
2389,2019,1000,2.0,1,0,0,0,1,0,0,0,38289
2390,2019,1000,1.5,1,0,0,0,0,0,0,1,32289
2391,2019,1000,2.0,1,0,0,0,1,0,0,0,32069
2392,2019,1000,2.0,1,0,0,0,1,0,0,0,32069
2393,2019,7478,2.0,1,0,0,0,1,0,0,0,30299
2394,2019,544,4.0,1,0,0,0,0,0,0,1,67699
2395,2019,1273,1.5,0,0,0,1,0,0,0,1,35399
2396,2019,1446,1.5,1,0,0,0,0,0,0,1,24849
2397,2019,428,1.5,1,0,0,0,0,0,0,1,24789
2398,2019,8628,3.0,1,0,0,0,0,0,0,1,39299
2399,2019,3400,1.6,1,0,0,0,0,0,0,1,25099
2400,2019,754,1.5,1,0,0,0,0,0,0,1,27199
2401,2019,3816,1.5,1,0,0,0,0,0,0,1,23399
2402,2019,3435,2.0,1,0,0,0,1,0,0,0,31199
2403,2019,1000,2.0,0,0,0,1,1,0,0,0,32069
2404,2019,1000,2.0,0,0,0,1,1,0,0,0,30919
2405,2019,1000,1.5,0,0,0,1,0,0,0,1,25799
2406,2016,22000,4.0,0,0,0,1,0,0,0,1,38349
2407,2019,1000,3.0,0,0,0,1,0,0,0,1,49499
2408,2019,1000,3.0,0,0,0,1,0,0,0,1,49669
2409,2018,31122,2.1,0,0,0,1,1,0,0,0,18399
2410,2019,4631,2.0,0,0,0,1,1,0,0,0,31299
2411,2019,2983,2.0,0,0,0,1,1,0,0,0,33599
2412,2017,10745,2.1,0,0,0,1,1,0,0,0,20349
2413,2019,3353,2.0,0,0,0,1,1,0,0,0,34399
2414,2019,2671,1.6,0,0,0,1,1,0,0,0,30099
2415,2019,1000,1.5,0,0,0,1,0,0,0,1,31519
2416,2016,38500,2.0,0,0,0,1,0,0,0,1,19799
2417,2018,17788,3.0,0,0,0,1,0,0,0,1,29999
2418,2018,7466,2.0,0,0,0,1,0,0,0,1,26799
2419,2020,1000,2.0,0,0,0,1,0,0,0,1,36209
2420,2017,38085,2.1,0,0,0,1,1,0,0,0,14549
2421,2019,10662,1.5,0,0,0,1,0,0,0,1,25899
2422,2020,1000,1.5,0,0,0,1,0,0,0,1,36809
2423,2016,9458,2.0,0,0,0,1,0,0,0,1,25499
2424,2017,35431,2.1,0,0,0,1,1,0,0,0,18299
2425,2017,2883,2.0,0,0,0,1,0,0,0,1,25999
2426,2016,28500,2.1,0,0,0,1,1,0,0,0,18999
2427,2016,21086,2.1,0,0,0,1,1,0,0,0,19799
2428,2019,970,1.6,0,0,0,1,1,0,0,0,28599
2429,2019,3723,2.0,0,0,0,1,1,0,0,0,32599
2430,2019,13701,1.5,0,0,0,1,0,0,0,1,25999
2431,2018,11501,4.0,1,0,0,0,0,0,0,1,47099
2432,2019,650,1.5,1,0,0,0,0,0,0,1,26289
2433,2017,13000,2.0,0,0,0,1,0,0,0,1,25599
2434,2019,1825,2.0,0,0,0,1,1,0,0,0,31609
2435,2016,9000,2.1,0,0,0,1,1,0,0,0,15999
2436,2019,2292,1.5,0,0,0,1,0,0,0,1,34919
2437,2019,2392,1.5,0,0,0,1,0,0,0,1,28999
2438,2019,1734,2.0,1,0,0,0,1,0,0,0,33599
2439,2019,1935,2.0,1,0,0,0,0,0,0,1,31099
2440,2019,14111,2.0,0,0,0,1,1,0,0,0,20399
2441,2019,4133,2.0,0,0,0,1,1,0,0,0,29349
2442,2019,14144,1.5,0,0,0,1,0,0,0,1,20299
2443,2019,13873,2.0,0,0,0,1,1,0,0,0,25749
2444,2019,13789,2.0,0,0,0,1,1,0,0,0,25749
2445,2016,38395,2.1,0,0,0,1,1,0,0,0,17149
2446,2019,6071,3.0,0,0,0,1,0,0,0,1,42049
2447,2019,6362,2.0,0,0,0,1,1,0,0,0,30149
2448,2018,4699,2.0,0,0,0,1,1,0,0,0,29199
2449,2019,15020,1.5,0,0,0,1,0,0,0,1,19699
2450,2019,2373,2.0,0,0,0,1,1,0,0,0,32999
2451,2019,8751,3.0,0,0,0,1,0,0,0,1,42999
2452,2019,7400,3.0,0,0,0,1,0,0,0,1,41699
2453,2018,639,4.0,1,0,0,0,0,0,0,1,50799
2454,2016,22000,2.1,1,0,0,0,1,0,0,0,17949
2455,2019,5661,1.5,0,0,0,1,0,0,0,1,26299
2456,2019,2270,4.0,0,0,0,1,0,0,0,1,67199
2457,2019,1000,2.0,0,0,0,1,1,0,0,0,33999
2458,2017,13716,2.1,0,0,0,1,1,0,0,0,24289
2459,2020,1000,2.0,0,0,0,1,1,0,0,0,40179
2460,2019,138,1.5,1,0,0,0,0,0,0,1,27299
2461,2019,10597,1.5,0,0,0,1,0,0,0,1,26699
2462,2019,6718,1.5,0,0,0,1,0,0,0,1,26699
2463,2019,13793,2.0,0,0,0,1,1,0,0,0,20399
2464,2019,15536,2.0,0,0,0,1,1,0,0,0,20799
2465,2019,14333,2.0,0,0,0,1,1,0,0,0,24299
2466,2019,14344,2.0,0,0,0,1,1,0,0,0,25999
2467,2018,8069,2.1,0,0,0,1,1,0,0,0,26189
2468,2019,7621,2.0,1,0,0,0,1,0,0,0,29799
2469,2019,8205,2.0,0,0,0,1,1,0,0,0,29099
2470,2017,25241,2.1,0,0,0,1,1,0,0,0,19499
2471,2018,9304,1.6,0,0,0,1,1,0,0,0,24499
2472,2019,12946,2.0,0,0,0,1,1,0,0,0,23799
2473,2019,9551,3.0,0,0,0,1,0,0,0,1,43199
2474,2019,8116,3.0,0,0,0,1,0,0,0,1,41499
2475,2019,4279,2.0,0,0,0,1,1,0,0,0,29699
2476,2019,1362,2.0,0,0,0,1,1,0,0,0,32699
2477,2019,1000,2.0,0,0,0,1,1,0,0,0,32069
2478,2019,5426,1.5,0,0,0,1,0,0,0,1,27699
2479,2019,1000,2.0,0,0,0,1,1,0,0,0,32959
2480,2019,9053,2.0,0,0,0,1,0,0,0,1,29549
2481,2016,9272,2.1,0,0,0,1,1,0,0,0,21099
2482,2017,19372,1.6,0,0,0,1,1,0,0,0,16995
2483,2016,57138,2.1,0,1,0,0,1,0,0,0,13990
2484,2018,1988,2.0,1,0,0,0,0,0,0,1,29499
2485,2019,11267,3.0,0,0,0,1,0,0,0,1,40099
2486,2019,7430,2.0,0,0,0,1,1,0,0,0,28399
2487,2019,14251,1.5,0,0,0,1,0,0,0,1,19799
2488,2019,11381,1.5,0,0,0,1,0,0,0,1,20199
2489,2019,14301,1.5,0,0,0,1,0,0,0,1,19799
2490,2019,9612,1.5,0,0,0,1,0,0,0,1,26049
2491,2019,1000,2.0,0,0,0,1,1,0,0,0,31999
2492,2019,15207,1.5,0,0,0,1,0,0,0,1,23849
2493,2019,13898,1.5,0,0,0,1,0,0,0,1,20349
2494,2019,14234,1.5,0,0,0,1,0,0,0,1,24599
2495,2019,14855,2.0,0,0,0,1,1,0,0,0,20299
2496,2019,10387,3.0,0,0,0,1,0,0,0,1,40849
2497,2019,14005,1.5,0,0,0,1,0,0,0,1,20349
2498,2019,14123,1.5,0,0,0,1,0,0,0,1,20299
2499,2019,2019,1.5,1,0,0,0,0,0,0,1,26899
2500,2018,18257,2.1,1,0,0,0,1,0,0,0,25399
2501,2019,1000,2.0,0,0,0,1,1,0,0,0,32099
2502,2019,3061,1.5,0,0,0,1,0,0,0,1,28399
2503,2019,2486,1.5,1,0,0,0,0,0,0,1,37999
2504,2019,2286,2.0,1,0,0,0,0,0,0,1,33299
2505,2019,1724,3.0,0,0,0,1,0,0,0,1,46599
2506,2019,1000,2.0,1,0,0,0,0,0,0,1,33699
2507,2019,262,4.0,0,0,0,1,0,0,0,1,66899
2508,2019,13244,2.0,0,0,0,1,1,0,0,0,25849
2509,2019,15144,2.0,0,0,0,1,1,0,0,0,25549
2510,2019,13321,2.0,0,0,0,1,1,0,0,0,28799
2511,2019,11403,2.0,0,0,0,1,1,0,0,0,24299
2512,2019,9693,1.5,0,0,0,1,0,0,0,1,26049
2513,2019,7133,2.0,0,0,0,1,1,0,0,0,28349
2514,2019,6750,2.0,0,0,0,1,1,0,0,0,31149
2515,2019,1303,1.5,0,0,0,1,0,0,0,1,32499
2516,2019,5669,2.0,0,0,0,1,1,0,0,0,33799
2517,2017,41005,2.1,0,0,0,1,1,0,0,0,18049
2518,2019,3462,1.6,0,0,0,1,1,0,0,0,27499
2519,2019,901,2.0,0,0,0,1,1,0,0,0,28599
2520,2019,3784,2.0,0,0,0,1,1,0,0,0,31599
2521,2019,2273,2.0,0,0,0,1,1,0,0,0,31799
2522,2019,2498,1.5,0,0,0,1,0,0,0,1,26799
2523,2019,10104,3.0,0,0,0,1,0,0,0,1,41999
2524,2019,13004,2.0,0,0,0,1,1,0,0,0,20599
2525,2019,3414,2.0,0,0,0,1,0,0,0,1,34399
2526,2019,15251,2.0,0,0,0,1,1,0,0,0,25699
2527,2019,8959,2.0,0,0,0,1,1,0,0,0,29799
2528,2018,16961,1.5,0,0,0,1,0,0,0,1,22549
2529,2019,16226,2.0,0,0,0,1,1,0,0,0,25499
2530,2019,3820,2.0,0,0,0,1,1,0,0,0,29099
2531,2018,6550,1.6,0,0,0,1,1,0,0,0,25049
2532,2015,20100,2.1,0,0,0,1,1,0,0,0,16789
2533,2017,17800,2.1,0,0,0,1,1,0,0,0,22899
2534,2019,7580,4.0,0,0,0,1,0,0,0,1,62399
2535,2018,5905,2.0,1,0,0,0,0,0,0,1,23799
2536,2019,8351,2.0,1,0,0,0,1,0,0,0,30149
2537,2019,883,4.0,1,0,0,0,0,0,0,1,67159
2538,2017,10709,3.0,1,0,0,0,0,0,0,1,35499
2539,2019,118,2.0,1,0,0,0,1,0,0,0,31539
2540,2019,5428,2.0,1,0,0,0,0,0,0,1,33699
2541,2019,23,2.0,1,0,0,0,1,0,0,0,32068
2542,2019,12030,1.5,0,0,0,1,0,0,0,1,28799
2543,2018,9273,2.0,1,0,0,0,1,0,0,0,28149
2544,2019,4405,2.0,0,0,0,1,1,0,0,0,29899
2545,2016,30385,2.1,1,0,0,0,1,0,0,0,22549
2546,2017,27560,2.1,0,0,0,1,1,0,0,0,18899
2547,2019,8639,1.5,0,0,0,1,0,0,0,1,25389
2548,2018,7299,2.0,1,0,0,0,1,0,0,0,27449
2549,2018,8761,2.0,1,0,0,0,1,0,0,0,27249
2550,2019,796,1.5,1,0,0,0,0,0,0,1,26899
2551,2019,9026,3.0,0,0,0,1,0,0,0,1,44399
2552,2018,20001,2.1,0,0,0,1,1,0,0,0,22699
2553,2017,31475,2.1,0,0,0,1,1,0,0,0,14899
2554,2020,1000,2.0,0,0,0,1,0,0,0,1,39099
2555,2019,14133,1.5,0,0,0,1,0,0,0,1,19799
2556,2019,14923,2.0,0,0,0,1,1,0,0,0,25549
2557,2019,11738,1.5,0,0,0,1,0,0,0,1,25699
2558,2019,18542,1.5,0,0,0,1,0,0,0,1,23949
2559,2017,19758,2.0,0,0,0,1,0,0,0,1,23649
2560,2019,13276,2.0,0,0,0,1,1,0,0,0,20549
2561,2019,14354,1.5,0,0,0,1,0,0,0,1,20299
2562,2019,13158,2.0,0,0,0,1,1,0,0,0,25849
2563,2019,9970,2.0,0,0,0,1,1,0,0,0,29449
2564,2019,14708,1.5,0,0,0,1,0,0,0,1,25199
2565,2020,1000,2.0,0,0,0,1,1,0,0,0,37249
2566,2020,1000,3.0,0,0,0,1,0,0,0,1,53669
2567,2018,5000,3.0,0,0,0,1,0,0,0,1,37999
2568,2019,4900,2.0,0,0,0,1,1,0,0,0,28388
2569,2016,25199,2.1,0,0,0,1,1,0,0,0,18849
2570,2018,7800,2.0,0,0,0,1,1,0,0,0,28789
2571,2017,2800,2.0,0,0,0,1,0,0,0,1,25999
2572,2019,12781,2.0,0,0,0,1,1,0,0,0,26499
2573,2019,13965,2.0,0,0,0,1,1,0,0,0,20799
2574,2016,10000,2.1,0,0,0,1,1,0,0,0,23999
2575,2017,12000,2.0,0,0,0,1,0,0,0,1,22999
2576,2019,5005,2.0,0,0,0,1,1,0,0,0,28299
2577,2019,14301,1.5,0,0,0,1,0,0,0,1,19799
2578,2017,17500,2.0,0,0,0,1,0,0,0,1,25599
2579,2019,386,1.5,1,0,0,0,0,0,0,1,27299
2580,2019,3817,1.6,1,0,0,0,1,0,0,0,27999
2581,2019,6370,1.5,1,0,0,0,0,0,0,1,24799
2582,2019,14079,2.0,0,0,0,1,1,0,0,0,23849
2583,2019,10185,1.5,0,0,0,1,0,0,0,1,25299
2584,2019,7395,2.0,0,0,0,1,1,0,0,0,28299
2585,2019,2899,1.5,0,0,0,1,0,0,0,1,27399
2586,2019,1941,2.0,0,0,0,1,1,0,0,0,34799
2587,2019,5382,2.0,0,0,0,1,1,0,0,0,31199
2588,2019,4289,1.6,0,1,0,0,0,0,0,1,23299
2589,2019,3162,1.6,0,1,0,0,0,0,0,1,23499
2590,2019,12668,1.5,0,0,0,1,0,0,0,1,19999
2591,2019,14316,1.5,0,0,0,1,0,0,0,1,20299
2592,2019,15144,2.0,0,0,0,1,1,0,0,0,25549
2593,2017,21650,2.1,1,0,0,0,1,0,0,0,24498
2594,2017,24700,3.0,1,0,0,0,0,0,0,1,31999
2595,2019,2225,2.0,1,0,0,0,1,0,0,0,30249
2596,2019,508,1.5,1,0,0,0,0,0,0,1,24799
2597,2018,7318,1.5,1,0,0,0,0,0,0,1,23449
2598,2019,12478,2.0,0,0,0,1,1,0,0,0,29899
2599,2019,3798,1.5,0,0,0,1,0,0,0,1,26499
2600,2019,5922,1.5,0,0,0,1,0,0,0,1,25999
2601,2019,3341,1.5,0,0,0,1,0,0,0,1,26599
2602,2019,3376,2.0,0,0,0,1,1,0,0,0,28999
2603,2019,5806,2.0,0,0,0,1,0,0,0,1,29299
2604,2019,4664,2.0,0,0,0,1,1,0,0,0,27599
2605,2019,14311,1.5,0,0,0,1,0,0,0,1,19799
2606,2018,4574,2.0,0,0,0,1,1,0,0,0,29249
2607,2017,29000,2.1,0,0,0,1,1,0,0,0,17999
2608,2017,14000,2.1,0,0,0,1,1,0,0,0,22499
2609,2017,26000,3.0,1,0,0,0,0,0,0,1,30999
2610,2019,9000,2.0,0,0,0,1,1,0,0,0,33149
2611,2016,26428,2.1,0,0,0,1,1,0,0,0,18799
2612,2019,13269,2.0,0,0,0,1,1,0,0,0,25999
2613,2019,7795,1.5,0,0,0,1,0,0,0,1,26499
2614,2017,19000,2.0,0,0,0,1,0,0,0,1,24699
2615,2018,9797,2.0,0,0,0,1,1,0,0,0,28789
2616,2017,19169,2.1,0,0,0,1,1,0,0,0,24499
2617,2018,9977,2.0,0,0,0,1,1,0,0,0,28049
2618,2016,34400,2.1,0,0,0,1,1,0,0,0,20199
2619,2019,5612,2.0,0,0,0,1,1,0,0,0,32999
2620,2019,14619,1.5,0,0,0,1,0,0,0,1,19749
2621,2019,4229,2.0,0,0,0,1,1,0,0,0,34199
2622,2019,246,2.0,0,0,0,1,0,0,0,1,33699
2623,2019,24,3.0,0,0,0,1,0,0,0,1,42699
2624,2019,1000,2.0,0,0,0,1,0,0,0,1,33599
2625,2019,13441,2.0,0,0,0,1,1,0,0,0,20499
2626,2017,16915,3.0,0,0,0,1,0,0,0,1,31349
2627,2015,27501,2.1,0,0,0,1,1,0,0,0,17089
2628,2016,23000,2.1,0,0,0,1,1,0,0,0,17799
2629,2016,20115,2.0,0,0,0,1,0,0,0,1,18799
2630,2019,1000,1.5,0,0,0,1,0,0,0,1,29339
2631,2019,8059,1.5,0,0,0,1,0,0,0,1,26299
2632,2017,19758,2.0,0,0,0,1,0,0,0,1,23649
2633,2018,9381,2.0,0,0,0,1,1,0,0,0,29199
2634,2019,3335,2.0,0,0,0,1,1,0,0,0,24899
2635,2019,2547,1.6,0,0,0,1,0,0,0,1,25699
2636,2019,2701,1.6,0,0,0,1,0,0,0,1,28999
2637,2019,10803,1.6,0,0,0,1,1,0,0,0,27499
2638,2019,1758,1.5,0,0,0,1,0,0,0,1,26999
2639,2019,5915,2.0,0,0,0,1,0,0,0,1,30299
2640,2019,1000,2.0,0,0,0,1,1,0,0,0,34649
2641,2019,1900,1.5,0,0,0,1,0,0,0,1,28699
2642,2019,15016,2.0,0,0,0,1,1,0,0,0,25549
2643,2019,12353,2.0,0,0,0,1,1,0,0,0,25999
2644,2019,12300,1.5,0,0,0,1,0,0,0,1,25599
2645,2019,12437,1.5,0,0,0,1,0,0,0,1,24899
2646,2019,14297,1.5,0,0,0,1,0,0,0,1,19799
2647,2019,3964,2.0,0,0,0,1,0,0,0,1,30399
2648,2019,3115,2.0,0,0,0,1,1,0,0,0,31599
2649,2019,1327,1.5,0,0,0,1,0,0,0,1,27099
2650,2019,1171,2.0,0,0,0,1,1,0,0,0,28599
2651,2019,1500,1.5,0,0,0,1,0,0,0,1,26999
2652,2018,22000,2.0,0,0,0,1,1,0,0,0,23499
2653,2018,5678,1.6,0,0,0,1,1,0,0,0,22399
2654,2018,9769,1.5,0,0,0,1,0,0,0,1,23099
2655,2018,7073,2.0,0,0,0,1,1,0,0,0,27499
2656,2018,5532,2.0,0,0,0,1,0,0,0,1,27449
2657,2019,6118,2.0,0,0,0,1,1,0,0,0,29749
2658,2019,10476,3.0,0,0,0,1,0,0,0,1,40699
2659,2019,5409,2.0,0,0,0,1,1,0,0,0,29699
2660,2016,26500,2.1,0,0,0,1,1,0,0,0,17699
2661,2019,1000,2.0,1,0,0,0,1,0,0,0,33789
2662,2019,2239,1.5,0,0,0,1,0,0,0,1,26899
2663,2019,1000,2.0,0,0,0,1,1,0,0,0,31529
2664,2019,1000,4.0,0,0,0,1,0,0,0,1,69679
2665,2019,1000,2.0,0,0,0,1,1,0,0,0,31999
2666,2019,1000,2.0,0,0,0,1,1,0,0,0,36539
2667,2019,649,1.5,1,0,0,0,0,0,0,1,27999
2668,2017,34270,1.6,0,0,0,1,1,0,0,0,16495
2669,2015,34955,2.1,1,0,0,0,1,0,0,0,17295
2670,2016,26160,2.1,1,0,0,0,1,0,0,0,22795
2671,2017,41107,2.1,0,0,0,1,1,0,0,0,17599
2672,2017,17274,2.1,0,0,0,1,1,0,0,0,18799
2673,2019,11473,1.5,0,0,0,1,0,0,0,1,25749
2674,2019,13690,1.5,0,0,0,1,0,0,0,1,19899
2675,2019,10658,1.5,0,0,0,1,0,0,0,1,20249
2676,2019,10503,1.5,0,0,0,1,0,0,0,1,25349
2677,2017,23393,2.1,0,0,0,1,1,0,0,0,18399
2678,2019,10576,2.0,0,0,0,1,1,0,0,0,29549
2679,2019,14088,1.5,0,0,0,1,0,0,0,1,20299
2680,2015,35464,2.1,0,0,0,1,1,0,0,0,13649
2681,2017,30577,2.1,0,0,0,1,1,0,0,0,19299
2682,2017,8306,2.0,0,0,0,1,0,0,0,1,19199
2683,2017,15000,4.0,0,0,0,1,0,0,0,1,48999
2684,2018,31140,2.1,0,0,0,1,1,0,0,0,24099
2685,2017,24000,2.1,0,0,0,1,1,0,0,0,20499
2686,2020,1000,2.0,0,0,0,1,1,0,0,0,39759
2687,2019,1000,2.0,0,0,0,1,0,0,0,1,34099
2688,2020,1000,2.0,0,0,0,1,0,0,0,1,33509
2689,2016,27416,4.0,0,0,0,1,0,0,0,1,36399
2690,2015,29000,2.1,0,0,0,1,1,0,0,0,19099
2691,2019,14681,1.5,0,0,0,1,0,0,0,1,20249
2692,2019,1059,1.5,0,0,0,1,0,0,0,1,27099
2693,2019,3070,1.6,1,0,0,0,1,0,0,0,27799
2694,2019,4818,1.6,1,0,0,0,1,0,0,0,26549
2695,2019,3601,2.0,0,0,0,1,0,0,0,1,30599
2696,2019,14514,2.0,0,0,0,1,1,0,0,0,19999
2697,2019,10914,1.5,0,0,0,1,0,0,0,1,25999
2698,2019,13149,2.0,0,0,0,1,1,0,0,0,26299
2699,2019,8456,3.0,0,0,0,1,0,0,0,1,47999
2700,2018,8033,1.5,1,0,0,0,0,0,0,1,23399
2701,2019,3250,1.5,1,0,0,0,0,0,0,1,24199
2702,2019,9000,2.0,0,0,0,1,0,0,0,1,28899
2703,2019,1308,1.5,0,0,0,1,0,0,0,1,26899
2704,2017,11304,2.1,0,0,0,1,1,0,0,0,22799
2705,2016,17557,2.1,0,0,0,1,1,0,0,0,18099
2706,2019,3950,1.5,1,0,0,0,0,0,0,1,23399
2707,2019,5510,2.0,1,0,0,0,1,0,0,0,37449
2708,2019,4289,1.5,1,0,0,0,0,0,0,1,25099
2709,2019,2524,1.5,0,0,0,1,0,0,0,1,28499
2710,2016,21118,2.1,1,0,0,0,1,0,0,0,24749
2711,2015,30895,2.1,0,0,0,1,1,0,0,0,16899
2712,2018,10424,1.5,1,0,0,0,0,0,0,1,23100
2713,2014,55731,2.1,0,0,0,1,1,0,0,0,12100
2714,2013,34998,2.1,0,0,0,1,1,0,0,0,14000
2715,2017,16946,2.0,0,1,0,0,0,0,0,1,16189
2716,2019,2000,1.5,0,0,0,1,0,0,0,1,31199
2717,2019,9568,2.0,0,0,0,1,1,0,0,0,26999
2718,2019,10738,2.0,0,0,0,1,1,0,0,0,30199
2719,2019,7861,1.5,0,0,0,1,0,0,0,1,25649
2720,2019,11357,2.0,0,0,0,1,1,0,0,0,26149
2721,2019,3721,2.0,0,0,0,1,1,0,0,0,30799
2722,2019,13490,2.0,0,0,0,1,1,0,0,0,20499
2723,2019,2500,1.5,0,0,0,1,0,0,0,1,27099
2724,2019,14944,1.5,0,0,0,1,0,0,0,1,25799
2725,2019,9723,2.0,0,0,0,1,1,0,0,0,21599
2726,2017,7900,2.1,0,0,0,1,1,0,0,0,23149
2727,2018,32809,2.1,0,0,0,1,1,0,0,0,22199
2728,2018,18257,2.1,0,0,0,1,1,0,0,0,25399
2729,2019,14298,1.5,0,0,0,1,0,0,0,1,20299
2730,2016,38974,2.1,0,0,0,1,1,0,0,0,19024
2731,2017,35062,2.1,1,0,0,0,1,0,0,0,24124
2732,2016,45868,2.1,0,0,0,1,1,0,0,0,18124
2733,2020,1000,1.6,0,0,0,1,1,0,0,0,32659
2734,2017,42165,2.1,0,0,0,1,1,0,0,0,22649
2735,2019,15317,2.0,0,0,0,1,1,0,0,0,20249
2736,2019,11744,1.5,0,0,0,1,0,0,0,1,25699
2737,2019,15337,1.5,0,0,0,1,0,0,0,1,23899
2738,2019,14084,1.5,0,0,0,1,0,0,0,1,19849
2739,2019,14262,1.5,0,0,0,1,0,0,0,1,19799
2740,2019,1000,2.0,0,0,0,1,1,0,0,0,34249
2741,2019,14663,2.0,0,0,0,1,1,0,0,0,20999
2742,2019,5927,2.0,0,0,0,1,0,0,0,1,30049
2743,2019,13027,2.0,0,0,0,1,1,0,0,0,25899
2744,2019,13662,1.5,0,0,0,1,0,0,0,1,24699
2745,2019,14855,1.5,0,0,0,1,0,0,0,1,25199
2746,2018,14318,1.5,0,0,0,1,0,0,0,1,18849
2747,2018,12321,1.5,0,0,0,1,0,0,0,1,19099
2748,2016,7366,2.0,0,0,0,1,0,0,0,1,18149
2749,2017,22260,2.1,0,0,0,1,1,0,0,0,19099
2750,2019,1152,1.5,0,0,0,1,0,0,0,1,35399
2751,2017,14750,2.0,0,0,0,1,0,0,0,1,21499
2752,2019,2228,1.6,0,0,0,1,0,0,0,1,29699
2753,2019,1729,1.5,0,0,0,1,0,0,0,1,25249
2754,2017,22571,2.1,1,0,0,0,1,0,0,0,26249
2755,2017,19224,3.0,0,0,0,1,0,0,0,1,31399
2756,2019,5910,1.5,0,0,0,1,0,0,0,1,25999
2757,2019,7645,1.5,0,0,0,1,0,0,0,1,26399
2758,2019,14366,2.0,0,0,0,1,1,0,0,0,28999
2759,2019,2000,1.6,0,0,0,1,1,0,0,0,21899
2760,2019,14316,1.5,0,0,0,1,0,0,0,1,20299
2761,2019,4499,1.5,0,0,0,1,0,0,0,1,32624
2762,2019,1499,2.0,1,0,0,0,1,0,0,0,30995
2763,2019,2999,1.5,1,0,0,0,0,0,0,1,26495
2764,2019,1724,2.0,0,0,0,1,1,0,0,0,28495
2765,2019,200,4.0,0,0,0,1,0,0,0,1,88995
2766,2020,5000,2.0,0,0,0,1,1,0,0,0,34995
2767,2017,37013,2.1,1,0,0,0,1,0,0,0,20623
2768,2019,9,2.0,1,0,0,0,1,0,0,0,29995
2769,2019,5999,2.0,1,0,0,0,0,0,0,1,30995
2770,2019,2499,2.0,1,0,0,0,0,0,0,1,30995
2771,2018,32809,2.1,0,0,0,1,1,0,0,0,22199
2772,2017,47000,2.1,0,0,0,1,1,0,0,0,19999
2773,2017,12000,2.1,0,0,0,1,1,0,0,0,23749
2774,2017,22040,2.1,0,0,0,1,1,0,0,0,15499
2775,2018,19302,2.1,0,0,0,1,1,0,0,0,22199
2776,2017,23555,3.0,0,0,0,1,0,0,0,1,29849
2777,2017,25639,2.1,0,0,0,1,1,0,0,0,19199
2778,2019,9501,2.1,1,0,0,0,1,0,0,0,24099
2779,2019,3350,1.6,1,0,0,0,1,0,0,0,25699
2780,2019,200,1.5,0,0,0,1,0,0,0,1,25799
2781,2019,8960,1.5,0,0,0,1,0,0,0,1,25499
2782,2019,2100,2.0,1,0,0,0,1,0,0,0,32699
2783,2019,5511,2.0,1,0,0,0,1,0,0,0,32199
2784,2019,1649,1.5,1,0,0,0,0,0,0,1,25799
2785,2019,8371,2.0,0,0,0,1,1,0,0,0,29949
2786,2019,14525,1.5,0,0,0,1,0,0,0,1,24499
2787,2019,12582,2.0,0,0,0,1,1,0,0,0,25949
2788,2019,4889,2.0,0,0,0,1,0,0,0,1,30249
